"Parallelograms",,
"Parameter input",,
"Parameters",,
"Parent Level",,
"Parentheses do not match",,
"Partial",,
"Participants",,
"Partitions cannot be deleted",,
"Pass Count",,
"Password","รหัสผ่าน",
"Password (optional)",,
"Password (repeat)","รหัสผ่าน (อีกครั้ง)",
"Password characters",,
"Password of configuration user Nobody",,
"Password of user Nobody",,
"Password of user Nobody (repeat)",,
"Password protected","รหัสผ่านถูกป้องกัน",
"Password required","ต้องการรหัสผ่าน",
"Passwords do not match","รหัสผ่านไม่ตรงกัน",
"Paste","วาง",
"Paste all","วางทั้งหมด",
"Paste Clipboard","วางในคลิปบอร์ด",
"Paste link already performed",,
"Paste List","วางรายการ",
"Paste name","วางชื่อ",
"Paste Special","วางแบบพิเศษ",
"Path","ตำแหน่ง, เส้นทาง",
"Path for BMP files","ตำแหน่งแฟ้ม BMP",
"Path not found","ไม่พบตำแหน่ง",
"Path to shared configrc","ตำแหน่ง configrc ที่แบ่งใช้",
"Path/File access error","ผิดพลาดระหว่างเข้าหาแฟ้ม/ตำแหน่ง",
"Path/File name","ตำแหน่ง/ชื่อแฟ้ม",
"Paths","ตำแหน่ง",
"Pattern","ลวดลาย",
"Pattern color","สีลวดลาย",
"Pattern color:","สีลวดลาย",
"Pattern Field",,
"Pause","หยุดชั่วคราว",
"Paused","ถูกหยุดชั่วคราว",
"PBM Options","ตัวเลือก PBM",
"PDF file","แฟ้ม PDF",
"PEARSON",,
"Pen","ปากกา",
"Pending deletion","กำลังทำการลบ",
"Pens","ปากกา",
"Per chapter","ต่อบท",
"Per document","ต่อเอกสาร",
"Per page","ต่อหน้า",
"Percent","เปอร์เซ็นต์, ร้อยละ",
"Percent with symbols","เปอร์เซนต์ พร้อมเครื่องหมาย",
"Percentage","เปอร์เซ็นต์, ร้อยละ",
"PERCENTILE",,
"PERCENTRANK",,
"Percentual",,
"Period","ช่วงเวลา",
"Periodic Spline",,
"Periodic Splines",,
"Perl","Perl",
"PERMUT",,
"PERMUTATIONA",,
"Personal","ส่วนตัว, ส่วนบุคคล",
"Personal","ส่วนตัว, ส่วนบุคคล",
"Personal certificates","ใบรับรองส่วนบุคคล",
"Personal Data","ข้อมูลส่วนตัว, ข้อมูลส่วนบุคคล",
"Personal letter","จดหมายส่วนตัว",
"Personal settings","การตั้งค่าส่วนตัว, การตั้งค่าส่วนบุคคล",
"Perspective shadow","เงามุมมอง",
"Peru","เปรู",
"PGM Options",,
"Philippines","ฟิลิปปินส์",
"Phone Dialer","เครื่องมือหมุนโทรศัพท์",
"Phone/cellphone","โทรศัพท์/มือถือ",
"Phone/Cellphone/Fax","โทรศัพท์/มือถือ/โทรสาร",
"Phonetic Symbols","สัทอักษร, เครื่องหมายแทนเสียง",
"Phong",,
"Photo CD Options","ตัวเลือกซีดีรูปภาพ",
"PI",,
"Pica",,
"PICT Options","ตัวเลือก PICT",
"Picture (%PRODUCTNAME 3.0)","รูปภาพ (%PRODUCTNAME 3.0)",
"Picture (%PRODUCTNAME 4.0)","รูปภาพ (%PRODUCTNAME 4.0)",
"Picture (%PRODUCTNAME 5.0)","รูปภาพ (%PRODUCTNAME 5.0)",
"Picture (%PRODUCTNAME)","รูปภาพ (%PRODUCTNAME)",
"Picture placeholders",,
"Pictures","รูปภาพ",
"Pie exploded by $(PERCENT) percent",,
"Pies",,
"Pivot point",,
"Pixel editor",,
"Pixel mode",,
"Pixels","พิกเซล, จุดภาพ",
"Placeholder",,
"Placeholder expression",,
"Placeholders",,
"Placement",,
"Plastic","พลาสติก",
"Play","เล่น",
"Play in full","เล่นเต็ม ๆ",
"Play sound","เล่นเสียง",
"Please alter these.",,
"Please choose","กรุณาเลือก",
"Please comment","กรุณาหมายเหตุ",
"Please enter the city.",,
"Please enter the fax title.",,
"Please enter the Zip code.","กรุณากรอกรหัสไปรษณีย์, กรุณาใส่รหัสไปรษณีย์",
"Please enter your browser settings","กรุณาตั้งค่าเบราว์เซอร์ของคุณ",
"Please enter your e-mail settings",,
"Please enter your first name.","กรุณาใส่ชื่อของท่าน",
"Please enter your last name.","กรุณาใส่นามสกุล, กรุณาใส่นามสกุลของท่าน",
"Please enter your news settings",,
"Please insert the disk labeled",,
"Please login to StarPortal.",,
"Please prepare",,
"Please register now",,
"Please select a screen resolution","กรุณาเลือกความละเอียดของหน้าจอ",
"Please specify a name.",,
"Please specify a path!",,
"Please specify a street address.",,
"Please wait a moment","กรุณารอสักครู่, กรุณารอสักครู่",
"plug-in","ปลั๊กอิน, โปรแกรมเสริม","โปรแกรมเล็กๆที่เพิ่มความสามารถให้แก่โปรแกรมหลักที่ผู้ใช้สามารถติดตั้งด้วยตนเองเมื่อต้องการ"
"Plug-in % cannot be displayed.",,
"Plug-In Bar",,
"Plug-Ins",,
"Plug-Ins Off",,
"plus every",,
"PMT",,
"PNG Options","ตัวเลือก PNG",
"Point",,
"Point from %O",,
"Point reduction",,
"Pointer",,
"points",,
"POISSON",,
"Poland","โปแลนด์",
"Polish",,
"Polygon","รูปหลายเหลี่ยม",
"Polygon (45?)",,
"Polygon (45?), filled",,
"Polygon %N corners",,
"Polygon, filled",,
"Polygons",,
"Polyline","เส้นหลายมุม",
"Polyline with %N corners",,
"Polylines",,
"Pop Art",,
"Pop-up menu for drawing objects",,
"Pop-up menu for text objects",,
"POP3",,
"POP3 account","บัญชี POP3",
"Popup menu for form objects",,
"PopUp menu not open",,
"Popup Windows","หน้าต่างพ็อพอัพ",
"Port","พอร์ต",
"Port Administration","การบริหารพอร์ต, การจัดการพอร์ต",
"Port number","หมายเลขพอร์ต",
"Portrait",,
"Portugal","โปรตูเกส, โปรตุเกส",
"Portuguese","ชาวโปรตูเกส, ภาษาโปรตูเกส, ชาวโปรตุเกส, ภาษาโปรตุเกส",
"Portuguese (Brazil)","ภาษาโปรตุเกส (บราซิล)",
"Portuguese (Brazilian)","ภาษาโปรตุเกส (ภาษาบราซิล)",
"Portuguese Escudo",,
"Position","ตำแหน่ง",
"Position and Size","ตำแหน่งและขนาด",
"Position and spacing",,
"Position in Document","ตำแหน่งในเอกสาร",
"Position not protected",,
"Position options",,
"Position protected",,
"Position X","ตำแหน่ง X",
"Position X, complete",,
"Position Y","ตำแหน่ง Y",
"Position Y, complete",,
"Positioning of icons","การกำหนดตำแหน่งของ, การกำหนดตำแหน่งของไอคอน",
"Positions","ตำแหน่ง",
"Positive deviation",,
"Possible reasons for this problem.",,
"Post",,
"Post Document",,
"Post Office",,
"Post Office path",,
"Post Reply","ตอบกลับ",
"Poster",,
"Poster colors",,
"Posterize",,
"Posterize, direct",,
"POWER",,
"Power",,
"Power regression",,
"Power save mode",,
"PowerPoint",,
"PowerPoint Documents","เอกสาร PowerPoint",
"PowerPoint Import","นำเข้าแฟ้ม PowerPoint",
"PowerPoint templates","แม่แบบ PowerPoint",
"PPM Options","ตัวเลือก PPM",
"PPMT",,
"Pre-sort area according to groups",,
"Precision as shown",,
"Preferred support",,
"Prefix",,
"Prefix symbol",,
"Preformatted Text",,
"Prepare Mail Merge",,
"Preparing installation",,
"Presentation","งานนำเสนอ",
"Presentation (%PRODUCTNAME)",,
"Presentation always on top",,
"Presentation Box On/Off",,
"Presentation from Abstract",,
"Presentation Graphic Options",,
"Presentation layout",,
"Presentation Object",,
"Presentation objects",,
"Presentation Options","ตัวเลือกงานนำเสนอ",
"Presentation Settings","ตั้งค่างานนำเสนอ",
"Presentation Styles","รูปแบบงานนำเสนอ",
"Presentation template group",,
"Presentation type selection",,
"Presets","ค่าเริ่มต้น",
"Presiding",,
"Press Enter to move selection","กด Enter เพื่อย้ายสิ่งที่เลือก",
"Preview","ตัวอย่างก่อนพิมพ์, ตัวอย่าง",
"Preview in fonts lists",,
"Preview Mode","โหมดตัวอย่าง",
"Preview object","ตัวอย่างวัตถุ",
"Preview objects","ตัวอย่างวัตถุ",
"Preview Zoom",,
"Previous bookmark","ที่คั่นหนังสือก่อนหน้า",
"Previous contents","เนื้อหาก่อนหน้า",
"Previous control",,
"Previous drawing",,
"Previous Error","ข้อผิดพลาดก่อนหน้า",
"Previous faulty table formula",,
"Previous footnote",,
"Previous heading",,
"Previous index entry",,
"Previous link","ลิงก์ก่อนหน้า",
"Previous Marker",,
"Previous Message","ข้อความก่อนหน้า",
"Previous Note",,
"Previous OLE object",,
"Previous page","หน้าก่อนหน้า",
"Previous picture","รูปภาพก่อนหน้า",
"Previous Record","เรคคอร์ดก่อนห้า",
"Previous Reminder",,
"Previous section",,
"Previous selection",,
"Previous Slide","สไลด์ก่อนหน้า",
"Previous table","ตารางก่อนหน้า",
"Previous table formula","สุตรตารางก่อนหน้า",
"Previous text","ข้อความก่อนหน้า",
"Previous text frame","กรอบข้อความก่อนหน้า",
"Previous Unread Message","ข้อความไม่ได้อ่านก่อนหน้า",
"Previous Window","หน้าต่างก่อนหน้า",
"Primary height",,
"Primary Key",,
"Primary Y axis",,
"Print","พิมพ์",
"Print black",,
"Print border",,
"Print direction",,
"Print Document","พิมพ์เอกสาร",
"Print File","พิมพ์ไฟล์, พิมพ์แฟ้ม",
"Print File Directly",,
"Print form letters","พิมพ์ฟอร์มจดหมาย",
"Print format","รุปแบบการพิมพ์",
"Print from","พิมพ์จาก",
"Print from bottom","พิมพ์จากล่าง",
"Print from top","พิมพ์จากบน",
"Print layout",,
"Print Layout",,
"Print Layout On/Off",,
"Print Monitor",,
"Print options",,
"Print options page view",,
"Print page view",,
"Print Preview","ตัวอย่างก่อนพิมพ์",
"Print range",,
"Print Ranges",,
"Print to file","พิมพ์ลงไฟล์, พิมพ์ลงแฟ้ม",
"Printable",,
"Printed","พิมพ์, ถูกพิมพ์",
"Printed","พิมพ์, ถูกพิมพ์",
"Printer","เครื่องพิมพ์",
"Printer busy",,
"Printer Name","ชื่อเครื่องพิมพ์",
"Printer Options",,
"Printer Setting","การตั้งค่าเครื่องพิมพ์",
"Printer Settings","การตั้งค่าเครื่องพิมพ์",
"Printer Setup","ตั้งค่าเครื่องพิมพ์",
"Printer setup - %PRODUCTNAME Writer",,
"Printer warnings",,
"Printing","กำลังพิมพ์",
"Printing selection",,
"Printing Styles",,
"Printout from",,
"Prior to Reset",,
"Priority",,
"Private","ส่วนตัว, ส่วนบุคคล",
"Private data","ข้อมูลส่วนตัว, ข้อมูลส่วนบุคคล",
"Private Use Area",,
"PROB",,
"probability",,
"Procedure $(ARG1) not found",,
"Procedure Step",,
"Process interrupted by user",,
"Processing",,
"Product",,
"Product -",,
"Product Information",,
"Profile Name","ชื่อโพรไฟล์, ชื่อคุณสมบัติ",
"Program","โปรแกรม",
"Program aborted with GPF",,
"Program Module",,
"Program start: ($Arg1); ($Arg2)",,
"Program too large","โปรแกรมใหญ่เกินไป",
"Programs","โปรแกรม",
"Progress","ความคืบหน้า",
"Progress:","ความคืบหน้า:",
"Project","โครงการ",
"Project protocol",,
"Projection X",,
"Projection Y",,
"Promote",,
"Promote Chapter",,
"Promote Level",,
"Promote Outline",,
"Prompt to save",,
"PROPER",,
"Properties","คุณสมบัติ",
"Properties change","เปลี่ยนคุณสมบัติ, ปรับเปลี่ยนคุณสมบัติ",
"Properties of","คุณสมบัติของ",
"Properties of 3D objects","คุณสมบัติของวัตถุ 3 มิติ",
"Properties of Send Protocols","คุณสมบัติของโพรโทคอลที่ส่งไป",
"Properties:","คุณสมบัติ:",
"Property changed","คุณสมบัติถูกเปลี่ยน",
"Property or method not found",,
"Property status changed",,
"Proportional",,
"Proposed Fields",,
"Protect","ป้องกัน",
"Protect Cells","เซลที่ถูกป้องกัน, ป้องกันเซล",
"Protect document","เอกสารที่ถูกป้องกัน, ป้องกันเอกสาร",
"Protect sheet","ชีทที่ถูกป้องกัน, แผ่นงานที่ถูกป้องกัน, ป้องกันชีท, ป้องกันแผ่นงาน",
"Protected","ถูกป้องกัน",
"Protected against manual changes",,
"Protected object positon","ตำแหน่งของวัตถุถูกป้องกันไว้",
"Protected object size","ขนาดของวัตถุถูกป้องกันไว้",
"Protected Sheet","ชีทที่ถูกป้องกัน, แผ่นงานที่ถูกป้องกัน",
"Protection","การป้องกัน",
"Protocol","โพรโทคอล",
"Protocol for mail delivery (MAILTO)","โพรโทคอลสำหรับการส่งเมล (MAILTO)",
"Protocol for newsgroups (NEWS)","โพรโทคอลสำหรับกลุ่มข่าว (NEWS)",
"Protocol selection","การเลือกโปรโตคอล, การเลือกโพรโทคอล",
"Protocols","โปรโตคอล, โพรโทคอล",
"Proxy","พร็อกซี",
"Proxy Server","เซิร์ฟเวอร์พร็อกซี",
"Public","สาธารณะ",
"Public holidays","วันหยุดทั่วไป",
"Publication type","ชนิดสิ่งพิมพ์, ชนิดของสิ่งพิมพ์",
"Publisher","ผู้จัดทำ, ผู้จัดพิมพ์",
"Publisher address","ที่อยู่ของผู้จัดพิมพ์, ที่อยู่ของผู้จัดทำ",
"Publishers","ผู้จัดพิมพ์",
"Puerto Rico",,
"Punjabi","ภาษาปัญจาบี","ชื่อหนึ่งในภาษาทางการของอินเดีย"
"Push Button","ปุ่มกด",
"Push;Submit;Reset;Url",,
"PV",,
"Pyramid","ทรงพีระมิด",
"Pyramids","ทรงพีระมิด",
"Pyramids percent",,
"Pyramids, deep",,
"Pyramids, stacked",,
"Quadratic",,
"Quality","คุณภาพ",
"QUARTILE",,
"Queries","รายการ",
"Query","รายการ",
"Query - SQL",,
"Query '#' not found",,
"Query #","รายการ",
"Query design",,
"Query is too complex",,
"Query name",,
"Query title",,
"Query_",,
"Quick Search","ค้นหารวดเร็ว, ค้นหาแบบรวดเร็ว",
"Quickstart","เรียกโปรแกรมด่วน",
"QuickTime Movie (*.mov)","ภาพยนตร์ QuickTime (*.mov)",
"Quotation",,
"Quotations",,
"Quotient Set",,
"Radial",,
"Radial green/black",,
"Radial red/yellow",,
"RADIANS",,
"Radio Button",,
"Radius",,
"radix",,
"Raise/lower by",,
"Raise/lower by",,
"RAM","แรม",
"RAM Disk",,
"RAND",,
"range",,
"Range contains column headers",,
"Range moved",,
"Range names",,
"Ranges",,
"RANK",,
"Rank_c",,
"RATE",,
"Re",,
"Read","อ่าน",
"Read data","อ่านข้อมูล",
"Read Documents","อ่านเอกสาร",
"Read Error","อ่านข้อผิดพลาด",
"Read filter criteria from",,
"READ ME not found!","ไม่พบ READ ME, ไม่พบ READ ME!",
"Read Messages","อ่านข้อความ",
"Read-only","อ่านอย่างเดียว, เฉพาะอ่าน",
"Reading BASIC module",,
"Reading Configuration Files",,
"Reading Controls",,
"Reading exceeds EOF",,
"Reading long names",,
"Reading messages",,
"Reading Slot IDs",,
"Reading subfolders",,
"Reading the files",,
"Ready","พร้อม",
"Real Numbers Set",,
"Real Part",,
"Recalculate",,
"Recalculate DataPilot Table",,
"Recalculate Hard",,
"Receive",,
"Received",,
"Receiver",,
"Receiving server",,
"Record","บันทึก",
"Record marker",,
"Record number",,
"Record Search",,
"Records","บันทึก",
"Records Count",,
"Rectagle, rounded",,
"Rectangle","สี่เหลี่ยม, สี่เหลี่ยมผืนผ้า",
"Rectangle Frame Tool",,
"Rectangle Tool",,
"Rectangle, unfilled",,
"Rectangles","สี่เหลี่ยม, สี่เหลี่ยมผืนผ้า",
"Rectangular","สี่เหลี่ยมผืนผ้า",
"Rectangular parallelepiped",,
"Rectangular red/white","สี่เหลี่ยมผืนผ้า แดง/ขวา",
"Recycle Bin",,
"Red","แดง",
"Red crossed 0 degrees",,
"Red crossed 45 degrees",,
"Red:","แดง:",
"Redo","ทำซ้ำ",
"Redraw",,
"Redraw Chart",,
"Reduce Font",,
"Reduce Points",,
"ref","อ้างอิง",
"Reference","อ้างอิง",
"Reference edge","เส้นขอบอ้างอิง",
"Reference point 1 X","จุดอ้างอิง 1 X",
"Reference point 1 Y","จุดอ้างอิง 1 Y",
"Reference point 2 X","จุดอ้างอิง 2 X",
"Reference point 2 Y","จุดอ้างอิง 2 Y",
"Reference Style","รูปแบบอ้างอิง",
"Reference to 'XX' not possible.",,
"Reference value","ค่าอ้างอิง",
"References","อ้างอิง",
"Refers to",,
"Reformat Pages",,
"Refresh",,
"Refresh Data Area",,
"Refresh Data Import",,
"Refresh range",,
"Refresh Range",,
"Refresh Traces",,
"Register",,
"Register later",,
"Register now",,
"Register-true",,
"Registering the components",,
"Registering the relevant documents",,
"Registration",,
"Registration key",,
"Registration No.",,
"regression curve",,
"Regression curves",,
"Regular",,
"Regular expression",,
"Regular expressions",,
"Rehearse Timings",,
"Reject","ปฏิเสธ",
"Reject All","ปฏิเสธทั้งหมด",
"Reject change","ปฏิเสธการเปลี่ยนแปลง",
"Rejectable modification",,
"Rejected","ถูกปฏิเสธ",
"Rel. Font Size",,
"Relation","การหมุน, ความสัมพันธ์",
"Relational Numbers Set",,
"Relations",,
"Relative",,
"Relative exit legend",,
"Relative exit position",,
"Relative font size",,
"Relative size",,
"Relative sizes",,
"Relative/Absolute References",,
"Relief",,
"Relief, direct",,
"Reload",,
"Reload Frame",,
"Remaining space",,
"Remaining Time",,
"Remarks",,
"Remember password",,
"Remind again later.","เตือนอีกครั้งในภายหลัง",
"Remind me to register later","เตือนฉันให้ลงทะเบียนในภายหลัง",
"Reminder",,
"remove","ลบ",
"Remove all Traces",,
"Remove blank paragraphs",,
"Remove Bookmark","ลบที่คั่นหนังสือ",
"Remove characters","ลบอักขระ",
"Remove data point attributes",,
"Remove Dependent",,
"Remove Dependents",,
"Remove empty paragraphs",,
"Remove Entry","ลบรายการ",
"Remove Filter","ลบตัวกรอง",
"Remove Filter/Sort","ลบตัวกรอง/การจัดเรียง",
"Remove Folder Bookmark '%1'",,
"Remove index",,
"remove invisible content",,
"Remove Noise",,
"Remove Precedent",,
"Remove Precedents",,
"Remove Style from %O",,
"Remove user installation(s).",,
"Removed:",,
"Removes extra spaces from text.",,
"Removing mark from messages",,
"Rename","เปลี่ยนชื่อ",
"Rename AutoFormat",,
"Rename Folder Bookmark",,
"Rename Layer",,
"Rename object:","เปลี่ยนชื่อวัตถุ",
"Rename Sheet",,
"Rename Slide",,
"Rename Text Block",,
"Renaming on different drives impossible",,
"Reorganize",,
"Reorganize Chart",,
"Reorganize persistent data",,
"reorganized copy",,
"Repaginate",,
"Repagination",,
"Repair","ซ่อมแซม",
"Repair installation","การติดตั้งเพื่อซ่อมแซม",
"Repairs a damaged installation.","การติดตั้งเพื่อซ่อมแซมส่วนที่เสียหาย",
"Repeat","ซ้ำ, ทำซ้ำ",
"Repeat alignment",,
"Repeat column",,
"Repeat header",,
"Repeat heading",,
"Repeat in addressee field?",,
"Repeat row",,
"Repeat Search","ค้นหาอีกครั้ง",
"Repeat:",,
"Replace","แทนที่",
"REPLACE","แทนที่",
"Replace 1st... with 1^st","แทนที่ 1st... ด้วย 1^st",
"Replace a container element",,
"Replace all","แทนที่ทั้งหมด",
"Replace bullets with:",,
"Replace By",,
"Replace Control",,
"Replace Custom Styles",,
"Replace dashes",,
"Replace existing definition of #?",,
"Replace existing libraries",,
"Replace graphics",,
"Replace the existing file with",,
"Replace with","แทนที่ด้วย",
"Replace with background",,
"Replace with previous image","แทนที่ด้วยรูปภาพก่อนหน้า",
"Replacement table",,
"Replacements",,
"Replacements and exceptions for language",,
"Reply","ตอบกลับ",
"Reply Path","ที่ตั้งสำหรับตอบกลับ",
"Reply to","ตอบกลับไปยัง",
"Reply to All","ตอบกลับไปยังทุกคน",
"Reply to group","ตอบกลับไปยังกลุ่ม",
"Reply to Mail",,
"Reply to sender","ตอบกลับไปยังผู้ส่ง",
"Report","รายงาน",
"Report #","รายงาน #",
"Report design","ออกแบบรายงาน",
"Report name","ชื่อรายงาน",
"Report type","ประเภทรายงาน",
"Report_","รายงาน_",
"Report1","รายงาน1",
"Reports","รายงาน",
"REPT",,
"Republic of Moldova",,
"Request","ร้องขอ",
"Request when opened","ทำการร้องขอเมื่อเปิด",
"Required","ต้องการ",
"Required argument lacking",,
"Required disk space",,
"Required target drive space:",,
"Research report","ค้นหารายงานอีกครั้ง",
"Resend","ส่งอีกครั้ง",
"Reset","ตั้งค่าใหม่",
"Reset attributes",,
"Reset Cell",,
"Reset Default",,
"Reset Font Attributes",,
"Reset New Mail List",,
"Reset Routing",,
"Reset Routing",,
"Reset Scale",,
"Reset Tip List",,
"Reset to default start settings",,
"ResetApplication failed: too complex",,
"ResetApplication failed: unknown window type",,
"Resizable","เปลี่ยนขนาดได้",
"Resize","เปลี่ยนขนาด",
"Resize %O","เปลี่ยนขนาด %O",
"Resize frame",,
"Resize table window",,
"Resize X, complete",,
"Resize X, single",,
"Resize Y, complete",,
"Resize Y, single",,
"Resolution","ความละเอียด",
"Resolution [DPI]","ความละเอียด [DPI]",
"Resource exhausted",,
"Response file",,
"Response File Wizard",,
"Responsible",,
"Restart",,
"Restart at this paragraph",,
"Restart every new page",,
"restart line count with:",,
"Restart numbering",,
"Restore",,
"Restore Beamer Status",,
"Restore Data Source",,
"Restore editing view",,
"Restore expand state",,
"Restore View",,
"Restoring components",,
"Restrictions",,
"Result",,
"Result of a DDE link.",,
"result_vector",,
"Result2",,
"Results (*.RES)",,
"Results as text file (*.TXT)",,
"Results Minutes",,
"Results to",,
"Resume without error",,
"Retrieve all records",,
"Retrieving the relevant documents",,
"Retry",,
"Return",,
"Return Receipt To",,
"Return without Gosub",,
"Returned with thanks",,
"Returns the array determinant.",,
"Returns the correlation coefficient.",,
"Returns the Fisher transformation.",,
"Returns the logical value TRUE.",,
"Returns the Poisson distribution.",,
"Returns the t-distribution.",,
"Reverse",,
"Reverse Circumflex",,
"Reverse columns proportionally",,
"Reverse order of %O",,
"Reversed",,
"RGB",,
"RGB colors",,
"RGB proportions",,
"RGB values","ค่า RGB",
"Rhombus",,
"Rhombuses",,
"right",,
"Right Arc",,
"Right Area",,
"Right Arrow",,
"Right border spacing",,
"Right column",,
"Right frame border",,
"Right guide",,
"Right Join",,
"Right limit expected",,
"Right margin",,
"right outside",,
"Right Page",,
"Right page border",,
"Right pages",,
"Right paragraph border",,
"Right Semicircle",,
"Right text frame spacing",,
"Right wrap",,
"RIGHT' expected",,
"Ring above",,
"Rings",,
"RLE coding",,
"Roll",,
"Roll From Bottom",,
"Roll From Left",,
"Roll From Right",,
"Roll From Top",,
"Roll up",,
"Roman (I II III)",,
"Romania","โรมาเนีย",
"Romanian","ชาวโรมาเนีย, ภาษาโรมาเนีย",
"Romansch",,
"Romansh",,
"Root",,
"Root spacing",,
"Roses",,
"Rotate","หมุน",
"Rotate %O","หมุน %O",
"Rotate 3D object","หมุนวัตถุ 3D",
"Rotate all","หมุนทั้งหมด",
"Rotate dimension value by 180?",,
"Rotate Horizontally","หมุนแนวนอน",
"Rotate Vertically","หมุนแนตั้ง",
"Rotation","การหมุน",
"Rotation angle",,
"Rotation angle",,
"Rotation left","การหมุนซ้าย",
"Rotation Mode after Clicking Object",,
"rotation object","การหมุนวัตถุ",
"rotation objects","การหมุนวัตถุ",
"Rotation right","การหมุนขวา",
"Round",,
"Round Brackets",,
"Round Brackets (Scalable)",,
"Round Pen",,
"ROUNDDOWN",,
"Rounded edges",,
"Rounded large arrow",,
"Rounded Parallelogram",,
"Rounded parallelograms",,
"Rounded rectangle",,
"Rounded Rectangle, unfilled",,
"Rounded Rectangles",,
"rounded rhombus",,
"Rounded rhombuses",,
"Rounded short arrow",,
"rounded square",,
"Rounded Square, unfilled",,
"Rounded Squares",,
"ROUNDUP",,
"Row","แถว",
"Row  Column Headers",,
"Row $(N)","แถว $(N)",
"Row Break",,
"Row deleted",,
"Row Height",,
"Row input cell",,
"Row inserted",,
"Row labels",,
"Rows","แถว",
"Rows to repeat",,
"RRI",,
"RSQ",,
"RTF",,
"RTF File","แฟ้ม RTF",
"RTF Import and Export",,
"Rule applied:",,
"Ruler",,
"Ruler On/Off",,
"Rulers",,
"Rulers visible",,
"Rules",,
"Rules active",,
"Run","ทำงาน",
"Run AutoText Entry",,
"Run BASIC",,
"Run DataPilot",,
"Run Goal Seek",,
"Run macro",,
"Run Macro Field",,
"Run program",,
"Run Query",,
"Runic",,
"Russian","รัสเซีย",
"Russian Federation","รัสเซีย,  federation 

       federation  [N]  ; สหพันธรั, สหพันธรัฐรัสเซีย",
"Sa",,
"Salmon",,
"Salutation",,
"Salvage",,
"Same content left/right","เนื้อหาเดียวกันซ้าย/ขวา","ควบคุมให้หน้าซ้ายและขวามีรายละเอียดเดียวกัน"
"Same orientation",,
"Sans",,
"Sanskrit",,
"Saturation",,
"Saudi Arabia","ประเทศซาอุดิอาระเบีย",
"Save","บันทึก, จัดเก็บ",
"Save All","บันทึกทั้งหมด, จัดเก็บทั้งหมด",
"Save and attach",,
"Save As","บันทึกเป็น, จัดเก็บเป็น",
"Save as separate file","จัดเก็บแยกเป็นแฟ้ม, บันทึกแยกเป็นแฟ้ม",
"Save As Template","จัดเก็บเป็นต้นแบบ, บันทึกเป็นต้นแบบ",
"Save Background","จัดเก็บภาพพื้นหลัง",
"Save BASIC",,
"Save configuration",,
"Save Contents as well",,
"Save Copy as",,
"Save Current Record",,
"save document","บันทึกเอกสาร, จัดเก็บเอกสาร",
"Save Document As","บันทึกเอกสารเป็น, จัดเก็บเอกสารเป็น",
"Save Document As URL","บันทึกเอกสารเป็น URL, จัดเก็บเอกสารเป็น URL",
"Save document contents locally",,
"Save Draft",,
"Save expired documents in cache",,
"Save FrameSet",,
"Save FrameSet As",,
"Save graphics",,
"Save Keyboard Configuration",,
"Save Library",,
"Save links relative to",,
"Save locally",,
"Save Menu Configuration",,
"Save New Version",,
"Save original Basic Code again",,
"Save password","บันทึกรหัสผ่าน, จัดเก็บรหัสผ่าน",
"Save query",,
"Save Record",,
"save Report",,
"Save Source As",,
"Save Status Bar Configuration",,
"Save table design",,
"Save Text Block",,
"Save to",,
"Save Toolbar Configuration",,
"Save transparency",,
"Save URLs relative to",,
"Save with password","บันทึกพร้อมรหัสผ่าน, จัดเก็บพร้อมรหัสผ่าน",
"Saved by","บันทึกโดย, จัดเก็บโดย",
"Saving %1 in %2",,
"Saving document","กำลังบันทึกเอกสาร, กำลังจัดเก็บเอกสาร",
"Saving messages","กำลังบันทึกข้อความ,  กำลังจัดเก็บข้อความ",
"Scale",,
"Scale all brackets",,
"Scale axes",,
"Scale Screen Display",,
"Scale Text",,
"Scaled depth",,
"Scaling",,
"Scan","สแกน",
"Scan area",,
"Scan Request",,
"Scan Source",,
"Scanner","เครื่องสแกน",
"Scenario",,
"Scenario Manager",,
"Scenario Name",,
"Scenario not found",,
"Scenarios",,
"Schedule Registry",,
"Schedule Server",,
"Schedule_Registry",,
"Scientific",,
"Screen",,
"Script","สคริปต์",
"Script error.","สคริปต์เกิดข้อผิดพลาด",
"Script type","ชนิดของสคริปต์, ชนิดสคริปต์, ประเภทสคริปต์",
"Scripting","การใช้สคริปต์",
"Scroll Back and Forth",,
"Scroll bar","แถบเลื่อน",
"Scroll Horizontal",,
"Scroll In",,
"Scroll Through",,
"Sea blue",,
"Search","ค้นหา",
"Search backward","ค้นหาย้อนหลัง",
"Search backwards","ค้นหาย้อนหลัง",
"Search criteria",,
"Search criterion",,
"Search direction","ทิศทางของการค้นหา",
"Search field",,
"Search Folder",,
"Search for",,
"Search for Styles",,
"Search Help",,
"Search in","ค้นหาใน",
"Search in all sheets","ค้นหาในแผ่นงานทั้งหมด, ค้นหาในทุกแผ่นงาน",
"Search in bookmarks","ค้นหาในที่คั่นหน้า, ค้นหาในบุ๊กมาร์ก",
"Search Key",,
"Search key not found",,
"Search key replaced XX times",,
"Search Location",,
"Search root",,
"Search term",,
"Search vector",,
"search_criteria",,
"search_text",,
"Searching","กำลังค้นหา, ค้นหา",
"Searching in %1","กำลังค้นหาใน %1, ค้นหาใน %1",
"SECOND",,
"Second Outline Level",,
"Secondary axis",,
"Secondary X Axis",,
"Secondary Y Axis",,
